"id","conversation_key","sender","send_time","chat_with","content","source_file","source_path","created_at"
498,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,10/12/2025 10:12:10,Charm_aries,好的 再次感谢,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
499,951f8db4e6cb82c4,Charm Aries,10/12/2025 10:13:55,Charm_aries,优惠券： THRE1NS31PMG,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
500,951f8db4e6cb82c4,Charm Aries,10/12/2025 10:14:32,Charm_aries,尊敬的，请在下新订单时告诉我订单号。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
501,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,10/12/2025 10:14:53,Charm_aries,好的，可以,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
502,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,10/12/2025 23:03:07,Charm_aries,感谢您的礼金券‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
503,951f8db4e6cb82c4,Charm Aries,10/12/2025 23:15:25,Charm_aries,没事。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
504,951f8db4e6cb82c4,Charm Aries,11/12/2025 09:53:24,Charm_aries,尊敬的，如果您以后需要下单，请随时联系我。我还会为您提供礼金券。♥️,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
505,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,11/12/2025 09:56:06,Charm_aries,谢谢！,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
506,951f8db4e6cb82c4,Charm Aries,11/12/2025 09:57:52,Charm_aries,亲爱的，不客气。我们还有行李和手表。如果您有兴趣，请随时联系我。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
507,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,11/12/2025 09:58:19,Charm_aries,好 吧 ， 非常感謝 大家 。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
508,951f8db4e6cb82c4,Charm Aries,24/12/2025 15:44:36,Charm_aries,https://www.dreamerluxe.com
"We also sell bags and watches. Feel free to contact me if you see anything you like!"",_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,13/3/2026 08:11:10.-1f"
509,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,25/12/2025 03:49:23,Charm_aries,您好，您是制作23厘米还是24厘米的Van Cliff手镯？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
510,951f8db4e6cb82c4,Charm Aries,25/12/2025 09:41:01,Charm_aries,我马上帮您检查一下。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
511,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,25/12/2025 09:44:52,Charm_aries,谢谢！,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
512,951f8db4e6cb82c4,Charm Aries,25/12/2025 10:29:48,Charm_aries,尊敬的，我们可以为您定制长度。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
513,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,25/12/2025 10:43:00,Charm_aries,您可以制作镀金18k 24厘米的面包车悬崖。我也想订购更多的东西。感谢您将另一个网站发送给我。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
514,951f8db4e6cb82c4,Charm Aries,25/12/2025 10:46:17,Charm_aries,当然可以！您可以告诉我您想订购哪些款式吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
515,951f8db4e6cb82c4,Charm Aries,25/12/2025 10:46:33,Charm_aries,https://charmaries-jewelry.com/collections/sales,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
516,951f8db4e6cb82c4,Charm Aries,25/12/2025 14:22:36,Charm_aries,亲爱的，圣诞快乐！感谢您今年的信任和支持。祝您和家人圣诞节快乐，新年快乐。‎ GIF 动态图已被忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
517,951f8db4e6cb82c4,🇺🇸⑤PinkhasovaMira-CA21745,25/12/2025 21:15:55,Charm_aries,谢谢，你也一样！节日快乐 🎄,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\_chat.txt,"13/3/2026 08:11:10.-1f"
518,a7c40a311f03a3ef,~Chety Villarreal🇪🇸,2/2/2026 20:01:26,+34 613 23 03 98,Hola（嗨）,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
519,a7c40a311f03a3ef,~Chety Villarreal🇪🇸,2/2/2026 20:01:32,+34 613 23 03 98,Buenos días,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
520,a7c40a311f03a3ef,~Chety Villarreal🇪🇸,2/2/2026 20:02:45,+34 613 23 03 98,Trae el destornillador,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
521,a7c40a311f03a3ef,Charm Aries,2/2/2026 21:03:45,+34 613 23 03 98,亲爱的，附带了一把螺丝刀。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
522,a7c40a311f03a3ef,Charm Aries,3/2/2026 11:00:51,+34 613 23 03 98,你有任何问题吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
523,a7c40a311f03a3ef,~Chety Villarreal🇪🇸,3/2/2026 11:36:51,+34 613 23 03 98,价格,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
524,a7c40a311f03a3ef,Charm Aries,3/2/2026 11:40:22,+34 613 23 03 98,亲爱的，有两种材料可供选择： 14K的售价为59 $ ， 18K的售价为109 $。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
525,a7c40a311f03a3ef,Charm Aries,3/2/2026 11:43:21,+34 613 23 03 98,"Por favor, elige el material que quieras encargar y te puedo enviar un cupón de descuento.",_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +34 613 23 03 98\_chat.txt,"13/3/2026 08:11:10.-1f"
526,845b3f3c44655126,Charm Aries,2/2/2026 14:16:07,+39 351 268 7511,https://charm-aries.net/80076833093/invoices/87959e036b8f998b9473a809a4b690d3
My dear," I see you have an unpaid order – may I ask why the payment didn't go through? I've sent you a $20 coupon for this.,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +39 351 268 7511\_chat.txt,13/3/2026 08:11:10.-1f"
527,30fbbd97d2deea5f,~keiko,4/2/2026 20:05:35,+81 80-4246-4078,我想查看您的目录或网站,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +81 80-4246-4078\_chat.txt,"13/3/2026 08:11:10.-1f"
528,30fbbd97d2deea5f,Charm Aries,4/2/2026 20:28:09,+81 80-4246-4078,https://charm-aries.net/collections/sales,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +81 80-4246-4078\_chat.txt,"13/3/2026 08:11:10.-1f"
529,30fbbd97d2deea5f,~keiko,4/2/2026 20:31:03,+81 80-4246-4078,tks
"is it possible to ship to ho chi minh city?,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - +81 80-4246-4078\_chat.txt,13/3/2026 08:11:10.-1f"
530,93ccf4c11bb348a2,Charm Aries,24/12/2025 14:53:26,AbcharMajda-CA12040,您好，您的订单# CA12040已发货。如果您有任何疑问，请随时联系我。‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AbcharMajda-CA12040\_chat.txt,"13/3/2026 08:11:10.-1f"
531,93ccf4c11bb348a2,Charm Aries,24/12/2025 14:54:46,AbcharMajda-CA12040,我们还出售行李箱和手表，如果您看到任何您喜欢的东西，请告诉我！
"https://www.dreamerluxe.com,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AbcharMajda-CA12040\_chat.txt,13/3/2026 08:11:10.-1f"
532,762b5db1a8b8e636,AldhaheriShamsa,14/1/2026 14:07:22,AldhaheriShamsa,‎ AldhaheriShamsa已成为联系人。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AldhaheriShamsa\_chat.txt,"13/3/2026 08:11:10.-1f"
533,762b5db1a8b8e636,Charm Aries,9/1/2026 10:04:15,AldhaheriShamsa,https://charm-aries.net/80076833093/checkouts/ac/hWN7MnveEaXKPjC23Y2uq71C/recover?key=14faa8f997574de0dc9c4f37a2140f3d&locale=en-AE,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AldhaheriShamsa\_chat.txt,"13/3/2026 08:11:10.-1f"
534,762b5db1a8b8e636,Charm Aries,9/1/2026 10:04:48,AldhaheriShamsa,嗨，亲爱的，我们注意到您未支付订单。您能告诉我们原因是什么吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AldhaheriShamsa\_chat.txt,"13/3/2026 08:11:10.-1f"
535,762b5db1a8b8e636,Charm Aries,9/1/2026 10:05:29,AldhaheriShamsa,嗨，亲爱的，这是给您的30 $优惠券代码！ ： C989QAFQ355W,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AldhaheriShamsa\_chat.txt,"13/3/2026 08:11:10.-1f"
536,d991a715947c7ce0,Charm Aries,30/12/2025 15:08:41,AlHammadiHuda-CA12072,嗨，亲爱的！您订购的珠宝已经发货了。‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AlHammadiHuda-CA12072\_chat.txt,"13/3/2026 08:11:10.-1f"
537,d991a715947c7ce0,Charm Aries,30/12/2025 15:08:46,AlHammadiHuda-CA12072,寻找时尚手表或实用手袋？请访问https://www.dreamerluxe.com ，我们有适合日常穿着和特殊场合的绝佳选择。如果您想了解更多信息，请随时给我发消息！,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - AlHammadiHuda-CA12072\_chat.txt,"13/3/2026 08:11:10.-1f"
538,e4475b70180e65dd,Charm Aries,19/1/2026 15:16:56,ArakelyanAggy-CA12148,亲爱的，你的包裹已经发货了。如果您在运输过程中有任何疑问，请随时联系我💛‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - ArakelyanAggy-CA12148\_chat.txt,"13/3/2026 08:11:10.-1f"
539,83bcaf4aa67c32b9,Charm Aries,23/12/2025 13:59:28,BanuelosMagdalena-CA12047,您好！您的订单# CA12047已发货。如果您有任何疑问，请随时联系我。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BanuelosMagdalena-CA12047\_chat.txt,"13/3/2026 08:11:10.-1f"
540,83bcaf4aa67c32b9,Charm Aries,23/12/2025 13:59:38,BanuelosMagdalena-CA12047,https://www.dreamerluxe.com
"We also sell bags and watches. Feel free to contact me if any items catch your eye!,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BanuelosMagdalena-CA12047\_chat.txt,13/3/2026 08:11:10.-1f"
541,3a205294062b1db1,BarkeyMira-CA12050,28/12/2025 15:14:09,BarkeyMira-CA12050,‎ BarkeyMira-CA12050已成为联系人。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
542,3a205294062b1db1,BarkeyMira-CA12050,28/12/2025 15:08:13,BarkeyMira-CA12050,，您好！我无法追踪订单进度，此后也没有任何更新！,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
543,3a205294062b1db1,BarkeyMira-CA12050,28/12/2025 15:08:32,BarkeyMira-CA12050,订单号： CA12050,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
544,3a205294062b1db1,BarkeyMira-CA12050,28/12/2025 15:09:20,BarkeyMira-CA12050,请告诉我我的订单发生了什么问题。在那里我可以找到更新。否则，我会联系付款DL并要求退款。谢谢,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
545,3a205294062b1db1,Charm Aries,28/12/2025 21:17:23,BarkeyMira-CA12050,亲爱的，我明天需要为您提供最新的物流信息。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
546,3a205294062b1db1,BarkeyMira-CA12050,28/12/2025 21:24:26,BarkeyMira-CA12050,哦，好的。希望一切都好吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
547,3a205294062b1db1,Charm Aries,29/12/2025 14:27:49,BarkeyMira-CA12050,尊敬的，这是最新的物流更新。‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
548,3a205294062b1db1,Charm Aries,29/12/2025 15:28:54,BarkeyMira-CA12050,https://www.dreamerluxe.com
"We also have bags and watches. Let me know if you see anything you like!"",_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,13/3/2026 08:11:10.-1f"
549,3a205294062b1db1,BarkeyMira-CA12050,29/12/2025 15:37:42,BarkeyMira-CA12050,谢谢。因此，从一周前开始，它就处于「运输」状态。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
550,3a205294062b1db1,Charm Aries,29/12/2025 15:38:52,BarkeyMira-CA12050,它很快就会到达。您能再等几天吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
551,3a205294062b1db1,BarkeyMira-CA12050,29/12/2025 15:40:24,BarkeyMira-CA12050,谢谢,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - BarkeyMira-CA12050\_chat.txt,"13/3/2026 08:11:10.-1f"
552,b866e014e2b3f36d,Charm Aries,24/12/2025 14:56:42,CA12036,尊敬的，您的包裹# CA12036已发货。‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CA12036\_chat.txt,"13/3/2026 08:11:10.-1f"
553,b866e014e2b3f36d,Charm Aries,24/12/2025 14:57:59,CA12036,我们有手表和行李箱-如果您看到任何您喜欢的东西，请随时联系我！
"https://www.dreamerluxe.com,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CA12036\_chat.txt,13/3/2026 08:11:10.-1f"
554,135a66d9f8bd4579,Charm Aries,27/1/2026 15:01:27,CA21789,，您好！您的包裹预计将在未来几天内送达。如有任何后续订单，请随时联系我，我将为您提供礼金券。‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CA21789\_chat.txt,"13/3/2026 08:11:10.-1f"
555,135a66d9f8bd4579,Charm Aries,27/1/2026 15:01:55,CA21789,https://www.dreamerluxe.com
We have a wide range of bags, watches," and clothing. Feel free to contact me anytime if you see something you like,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CA21789\_chat.txt,13/3/2026 08:11:10.-1f"
556,7c9b2715a2ef0968,CarmonaYelena-CA12114,19/10/2024 19:38:55,CarmonaYelena-CA12114,‎ CarmonaYelena-CA12114已成为联系人。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
557,7c9b2715a2ef0968,CarmonaYelena-CA12114,19/10/2024 19:33:40,CarmonaYelena-CA12114,请发送耳环的视频,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
558,7c9b2715a2ef0968,Charm Aries,19/10/2024 19:39:10,CarmonaYelena-CA12114,？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
559,7c9b2715a2ef0968,CarmonaYelena-CA12114,19/10/2024 19:41:57,CarmonaYelena-CA12114,我在网上下了订单，上面说你可以在耳环发货之前要求视频,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
560,7c9b2715a2ef0968,CarmonaYelena-CA12114,19/10/2024 20:06:46,CarmonaYelena-CA12114,好的……应该可以了……谢谢！我订购了白色的妈妈或珍珠。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
561,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:12:55,CarmonaYelena-CA12114,看起来是真的吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
562,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:17:23,CarmonaYelena-CA12114,是2.5毫米。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
563,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:17:42,CarmonaYelena-CA12114,还有更大的吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
564,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:18:07,CarmonaYelena-CA12114,3.5?,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
565,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:18:43,CarmonaYelena-CA12114,但它是否看起来像青色的东西？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
566,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:18:51,CarmonaYelena-CA12114,和3.5毫米。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
567,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:19:02,CarmonaYelena-CA12114,我从你那里买了耳环，我很高兴,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
568,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:19:58,CarmonaYelena-CA12114,感谢您的反馈，我会将此链接发送给您,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
569,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:20:09,CarmonaYelena-CA12114,谢谢,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
570,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:20:44,CarmonaYelena-CA12114,‎你已删除这条消息。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
571,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:20:50,CarmonaYelena-CA12114,但它们看起来是真的吗？,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
572,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:21:33,CarmonaYelena-CA12114,是的，就是我刚才发给你的那个。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
573,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:22:35,CarmonaYelena-CA12114,我碰巧在这里有350万英镑。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
574,7c9b2715a2ef0968,CarmonaYelena-CA12114,6/11/2024 21:22:34,CarmonaYelena-CA12114,这些是真的，所以我有时会穿这个，但我不想看起来像假的‎图像已忽略,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
575,7c9b2715a2ef0968,Charm Aries,6/11/2024 21:23:55,CarmonaYelena-CA12114,别担心，当然不是。,_chat.txt,C:\Users\sunsh\Desktop\语料\Charm_aries\Charm_aries\WhatsApp Chat - CarmonaYelena-CA12114\_chat.txt,"13/3/2026 08:11:10.-1f"
